timestamp,epoch,step,loss,learning_rate,grad_norm,loss_cls,loss_reg
2026-05-03T14:43:57,0.03664681630783326,20,0.6165102005004883,3.8000000000000005e-06,4.15989351272583,,
2026-05-03T14:52:41,0.07329363261566652,40,0.4807943820953369,7.800000000000002e-06,2.520871162414551,,
2026-05-03T15:01:25,0.10994044892349977,60,0.5161865234375,1.18e-05,8.118121147155762,,
2026-05-03T15:10:09,0.14658726523133303,80,0.49408655166625975,1.58e-05,5.579946994781494,,
2026-05-03T15:18:53,0.1832340815391663,100,0.4616915225982666,1.98e-05,4.157144546508789,,
2026-05-03T15:27:39,0.21988089784699955,120,0.632234525680542,1.9997424587422548e-05,2.001681327819824,,
2026-05-03T15:36:23,0.2565277141548328,140,0.34803335666656493,1.9989150520088785e-05,2.600597381591797,,
2026-05-03T15:45:07,0.29317453046266606,160,0.38726847171783446,1.9975175385810998e-05,0.42565885186195374,,
2026-05-03T15:53:50,0.3298213467704993,180,0.34022362232208253,1.995550716056031e-05,0.253946453332901,,
2026-05-03T16:02:34,0.3664681630783326,200,0.44524435997009276,1.993015706950232e-05,0.7052156329154968,,
2026-05-03T16:11:20,0.4031149793861658,220,0.3356654167175293,1.989913958059063e-05,0.617546558380127,,
2026-05-03T16:20:03,0.4397617956939991,240,0.6078115463256836,1.9862472396309577e-05,11.9340238571167,,
2026-05-03T16:28:48,0.4764086120018323,260,0.35289108753204346,1.9820176443570997e-05,0.28731703758239746,,
2026-05-03T16:37:32,0.5130554283096656,280,0.3868819236755371,1.977227586177069e-05,1.7584288120269775,,
2026-05-03T16:46:16,0.5497022446174988,300,0.3420701503753662,1.9718797989011414e-05,0.563127875328064,,
2026-05-03T16:55:00,0.5863490609253321,320,0.30366268157958987,1.9659773346500363e-05,0.5017232894897461,,
2026-05-03T17:03:44,0.6229958772331654,340,0.38522050380706785,1.959523562112989e-05,0.5265778303146362,,
2026-05-03T17:12:29,0.6596426935409986,360,0.5039709568023681,1.952522164625154e-05,1.8206878900527954,,
2026-05-03T17:21:13,0.6962895098488319,380,0.26008431911468505,1.9449771380654305e-05,0.32763656973838806,,
2026-05-03T17:29:56,0.7329363261566652,400,0.353664493560791,1.936892788575909e-05,1.7567145824432373,,
