timestamp,epoch,step,loss,learning_rate,grad_norm,loss_cls,loss_reg
2026-05-07T13:58:46,0.03664681630783326,20,3.315566635131836,3.8000000000000005e-06,15.749354362487793,,
2026-05-07T14:08:46,0.07329363261566652,40,1.0934111595153808,7.800000000000002e-06,2.5426347255706787,,
2026-05-07T14:18:45,0.10994044892349977,60,0.4786720275878906,1.18e-05,1.2730456590652466,,
2026-05-07T14:28:43,0.14658726523133303,80,0.7217079162597656,1.58e-05,2.951998472213745,,
2026-05-07T14:38:42,0.1832340815391663,100,0.6861131191253662,1.98e-05,1.1152338981628418,,
2026-05-07T14:48:42,0.21988089784699955,120,0.506489610671997,1.9997424587422548e-05,2.4914920330047607,,
2026-05-07T14:58:40,0.2565277141548328,140,0.5015088558197022,1.9989150520088785e-05,2.741448402404785,,
2026-05-07T15:08:39,0.29317453046266606,160,0.4321603298187256,1.9975175385810998e-05,3.388075113296509,,
2026-05-07T15:18:37,0.3298213467704993,180,0.4612571239471436,1.995550716056031e-05,1.2856556177139282,,
2026-05-07T15:28:36,0.3664681630783326,200,0.36114866733551027,1.993015706950232e-05,2.0955402851104736,,
2026-05-07T15:38:35,0.4031149793861658,220,0.5627561092376709,1.989913958059063e-05,2.1978936195373535,,
2026-05-07T15:48:34,0.4397617956939991,240,0.5110168933868409,1.9862472396309577e-05,8.089348793029785,,
2026-05-07T15:58:33,0.4764086120018323,260,0.3174779176712036,1.9820176443570997e-05,1.509633183479309,,
2026-05-07T16:08:32,0.5130554283096656,280,0.5921796321868896,1.977227586177069e-05,13.091584205627441,,
2026-05-07T16:18:31,0.5497022446174988,300,0.44008526802062986,1.9718797989011414e-05,1.1373653411865234,,
2026-05-07T16:28:30,0.5863490609253321,320,0.4410585403442383,1.9659773346500363e-05,0.546636164188385,,
2026-05-07T16:38:30,0.6229958772331654,340,0.41644678115844724,1.959523562112989e-05,1.2048401832580566,,
2026-05-07T16:48:29,0.6596426935409986,360,0.5886035919189453,1.952522164625154e-05,8.417548179626465,,
2026-05-07T16:58:28,0.6962895098488319,380,0.3116782188415527,1.9449771380654305e-05,0.30402156710624695,,
2026-05-07T17:08:27,0.7329363261566652,400,0.3146118879318237,1.936892788575909e-05,4.99580192565918,,
2026-05-07T17:18:27,0.7695831424644984,420,0.2589370012283325,1.9282737301042474e-05,0.2796748876571655,,
2026-05-07T17:28:26,0.8062299587723316,440,0.3237342834472656,1.919124881770369e-05,1.361439824104309,,
2026-05-07T17:38:24,0.8428767750801649,460,0.6111235618591309,1.909451465058994e-05,0.4151023328304291,,
2026-05-07T17:48:24,0.8795235913879982,480,0.329492449760437,1.8992590008396036e-05,0.8429686427116394,,
2026-05-07T17:58:23,0.9161704076958315,500,0.2896099090576172,1.8885533062155367e-05,0.08499380201101303,,
2026-05-07T18:08:22,0.9528172240036646,520,0.25389459133148196,1.8773404912040174e-05,1.075419545173645,,
2026-05-07T18:18:21,0.9894640403114979,540,0.4939836025238037,1.865626955249011e-05,0.5694847106933594,,
2026-05-07T18:38:10,1.0256527714154833,560,0.3448811054229736,1.8534193835688944e-05,0.8570340871810913,,
2026-05-07T18:48:09,1.0622995877233166,580,0.29784131050109863,1.8407247433410297e-05,0.3733885884284973,,
2026-05-07T18:58:07,1.0989464040311498,600,0.3561985015869141,1.8275502797254163e-05,0.422111451625824,,
2026-05-07T19:08:07,1.1355932203389831,620,0.18074215650558473,1.8139035117296885e-05,0.7690508961677551,,
2026-05-07T19:18:06,1.1722400366468162,640,0.3251888036727905,1.7997922279178247e-05,0.12618842720985413,,
2026-05-07T19:28:04,1.2088868529546495,660,0.3340137958526611,1.7852244819650112e-05,1.1187435388565063,,
2026-05-07T19:38:03,1.2455336692624828,680,0.35116331577301024,1.7702085880612013e-05,0.636214554309845,,
2026-05-07T19:48:02,1.282180485570316,700,0.23330748081207275,1.754753116165993e-05,2.276707172393799,,
2026-05-07T19:58:01,1.3188273018781493,720,0.19564487934112548,1.7388668871175295e-05,0.585622251033783,,
2026-05-07T20:08:00,1.3554741181859826,740,0.3266742706298828,1.722558967598219e-05,2.2098705768585205,,
2026-05-07T20:17:59,1.392120934493816,760,0.2685359477996826,1.7058386649601437e-05,3.3977959156036377,,
2026-05-07T20:27:58,1.428767750801649,780,0.2703826427459717,1.6887155219131144e-05,0.6984421610832214,,
2026-05-07T20:37:57,1.4654145671094825,800,0.300615119934082,1.671199311078397e-05,0.7291303277015686,,
2026-05-07T20:47:56,1.5020613834173155,820,0.277207350730896,1.6533000294112254e-05,0.42738276720046997,,
2026-05-07T20:57:55,1.5387081997251488,840,0.27950546741485593,1.6350278924952804e-05,0.1390010118484497,,
2026-05-07T21:07:53,1.5753550160329821,860,0.21934309005737304,1.6163933287123904e-05,0.544927179813385,,
2026-05-07T21:17:52,1.6120018323408154,880,0.2062084913253784,1.5974069732907847e-05,0.24977368116378784,,
2026-05-07T21:27:50,1.6486486486486487,900,0.35110225677490237,1.578079662235293e-05,4.80930757522583,,
2026-05-07T21:37:49,1.6852954649564817,920,0.42890148162841796,1.5584224261429578e-05,0.10111775249242783,,
2026-05-07T21:47:48,1.7219422812643153,940,0.21359269618988036,1.538446483907584e-05,0.324659526348114,,
2026-05-07T21:57:46,1.7585890975721483,960,0.22632975578308107,1.5181632363168293e-05,0.5620078444480896,,
2026-05-07T22:07:44,1.7952359138799818,980,0.17245405912399292,1.4975842595454768e-05,0.37521660327911377,,
2026-05-07T22:17:42,1.831882730187815,1000,0.198672354221344,1.4767212985486133e-05,0.9070432186126709,,
2026-05-07T22:27:40,1.8685295464956482,1020,0.4505500793457031,1.4555862603584787e-05,0.7716822624206543,,
2026-05-07T22:37:38,1.9051763628034815,1040,0.29126415252685545,1.4341912072888148e-05,0.3245423436164856,,
2026-05-07T22:47:36,1.9418231791113147,1060,0.20903148651123046,1.4125483500505901e-05,0.4577496647834778,,
2026-05-07T22:57:35,1.978469995419148,1080,0.31905288696289064,1.3906700407830306e-05,0.9715512990951538,,
2026-05-07T23:17:29,2.0146587265231335,1100,0.2023519515991211,1.3685687660039346e-05,0.21120794117450714,,
2026-05-07T23:27:28,2.0513055428309666,1120,0.271607494354248,1.3462571394832929e-05,1.4596551656723022,,
2026-05-07T23:37:27,2.0879523591387996,1140,0.2124272584915161,1.3237478950442832e-05,0.347048282623291,,
2026-05-07T23:47:26,2.124599175446633,1160,0.19938769340515136,1.3010538792957492e-05,0.2632513642311096,,
2026-05-07T23:57:25,2.161245991754466,1180,0.2425365924835205,1.2781880443003064e-05,0.5317836999893188,,
2026-05-08T00:07:24,2.1978928080622997,1200,0.26308722496032716,1.2551634401822643e-05,0.37401026487350464,,
2026-05-08T00:17:23,2.2345396243701328,1220,0.23570737838745118,1.2319932076795844e-05,0.45989128947257996,,
2026-05-08T00:27:22,2.2711864406779663,1240,0.26123528480529784,1.2086905706441185e-05,0.2405381202697754,,
2026-05-08T00:37:21,2.3078332569857993,1260,0.22426409721374513,1.1852688284944157e-05,0.8033643960952759,,
2026-05-08T00:47:21,2.3444800732936324,1280,0.20336778163909913,1.1617413486253979e-05,0.3386498689651489,,
2026-05-08T00:57:20,2.381126889601466,1300,0.21891312599182128,1.1381215587792427e-05,0.3788352608680725,,
2026-05-08T01:07:19,2.417773705909299,1320,0.3065958499908447,1.1144229393818228e-05,1.0368362665176392,,
2026-05-08T01:17:18,2.4544205222171325,1340,0.29462575912475586,1.0906590158490777e-05,0.7471832633018494,,
2026-05-08T01:27:17,2.4910673385249655,1360,0.2552995443344116,1.0668433508677084e-05,0.39569324254989624,,
2026-05-08T01:37:16,2.527714154832799,1380,0.27382240295410154,1.042989536654601e-05,0.32447758316993713,,
2026-05-08T01:47:15,2.564360971140632,1400,0.2504547119140625,1.0191111871993961e-05,1.7066354751586914,,
2026-05-08T01:57:15,2.6010077874484656,1420,0.23635649681091309,9.95221930494632e-06,0.7720304727554321,,
2026-05-08T02:07:14,2.6376546037562987,1440,0.21637537479400634,9.71335400757898e-06,1.9453275203704834,,
2026-05-08T02:17:12,2.6743014200641317,1460,0.17335273027420045,9.474652306504308e-06,1.2820643186569214,,
2026-05-08T02:27:11,2.7109482363719652,1480,0.21014811992645263,9.236250434966043e-06,0.1281474530696869,,
2026-05-08T02:37:11,2.7475950526797983,1500,0.3022634267807007,8.998284455087427e-06,1.460666537284851,,
2026-05-08T02:47:10,2.784241868987632,1520,0.19578802585601807,8.760890180217058e-06,0.21242691576480865,,
2026-05-08T02:57:09,2.820888685295465,1540,0.25318088531494143,8.524203097416658e-06,0.37152472138404846,,
2026-05-08T03:07:08,2.857535501603298,1560,0.15017735958099365,8.288358290135134e-06,0.7445588111877441,,
2026-05-08T03:17:07,2.8941823179111315,1580,0.26233839988708496,8.053490361112928e-06,0.8807215690612793,,
2026-05-08T03:27:06,2.930829134218965,1600,0.17318763732910156,7.819733355560754e-06,0.20947502553462982,,
2026-05-08T03:37:06,2.967475950526798,1620,0.09696968793869018,7.587220684656538e-06,0.5641397833824158,,
2026-05-08T03:56:58,3.0036646816307835,1640,0.3978217840194702,7.356085049404174e-06,0.28407642245292664,,
2026-05-08T04:06:57,3.0403114979386165,1660,0.19243931770324707,7.126458364897658e-06,0.7669601440429688,,
2026-05-08T04:16:56,3.07695831424645,1680,0.1906903862953186,6.898471685033701e-06,1.0646917819976807,,
2026-05-08T04:26:55,3.113605130554283,1700,0.2722292423248291,6.672255127715881e-06,0.342576801776886,,
2026-05-08T04:36:54,3.150251946862116,1720,0.16090425252914428,6.447937800593002e-06,0.12008389085531235,,
2026-05-08T04:46:53,3.1868987631699497,1740,0.197779643535614,6.225647727373985e-06,0.9203987717628479,,
2026-05-08T04:56:52,3.2235455794777828,1760,0.2130129098892212,6.005511774761452e-06,0.38546445965766907,,
2026-05-08T05:06:51,3.2601923957856163,1780,0.1745334029197693,5.7876555800455855e-06,0.29676297307014465,,
2026-05-08T05:16:50,3.2968392120934493,1800,0.26482579708099363,5.572203479399698e-06,0.8648038506507874,,
2026-05-08T05:26:49,3.333486028401283,1820,0.17562882900238036,5.3592784369183385e-06,2.6087985038757324,,
2026-05-08T05:36:48,3.370132844709116,1840,0.1838868498802185,5.149001974438492e-06,0.9862189888954163,,
2026-05-08T05:46:47,3.406779661016949,1860,0.29321017265319826,4.941494102183962e-06,0.6954555511474609,,
2026-05-08T05:56:46,3.4434264773247825,1880,0.1451447367668152,4.736873250272365e-06,1.7576137781143188,,
2026-05-08T06:06:45,3.4800732936326155,1900,0.17594438791275024,4.535256201124055e-06,0.5951982736587524,,
2026-05-08T06:16:44,3.516720109940449,1920,0.3244988679885864,4.336758022811323e-06,2.1517274379730225,,
2026-05-08T06:26:43,3.553366926248282,1940,0.2391528606414795,4.141492003386099e-06,0.9781486988067627,,
2026-05-08T06:36:41,3.590013742556115,1960,0.11899255514144898,3.94956958622351e-06,1.1644818782806396,,
2026-05-08T06:46:40,3.6266605588639487,1980,0.13571797609329223,3.7611003064182694e-06,0.24017933011054993,,
2026-05-08T06:56:39,3.663307375171782,2000,0.22122199535369874,3.5761917282701555e-06,0.5661106109619141,,
2026-05-08T07:06:38,3.6999541914796152,2020,0.2293010950088501,3.394949383894277e-06,0.3510817885398865,,
2026-05-08T07:16:37,3.7366010077874483,2040,0.22752420902252196,3.217476712991168e-06,0.4985198676586151,,
2026-05-08T07:26:36,3.773247824095282,2060,0.26204943656921387,3.04387500381107e-06,2.714658260345459,,
2026-05-08T07:36:35,3.809894640403115,2080,0.1514211416244507,2.8742433353460906e-06,1.263266682624817,,
2026-05-08T07:46:34,3.8465414567109484,2100,0.17298287153244019,2.70867852078329e-06,2.191821575164795,,
2026-05-08T07:56:33,3.8831882730187814,2120,0.20456440448760987,2.5472750522508406e-06,0.8325538635253906,,
2026-05-08T08:06:31,3.9198350893266145,2140,0.30900418758392334,2.3901250468889693e-06,0.07408971339464188,,
2026-05-08T08:16:31,3.956481905634448,2160,0.23785932064056398,2.2373181942762787e-06,4.329734802246094,,
2026-05-08T08:26:30,3.9931287219422815,2180,0.19607343673706054,2.0889417052416106e-06,0.7675417065620422,,
2026-05-08T08:46:24,4.029317453046267,2200,0.19830864667892456,1.9450802620905516e-06,0.46503371000289917,,
2026-05-08T08:56:23,4.0659642693541,2220,0.22362732887268066,1.8058159702750543e-06,4.091707229614258,,
2026-05-08T09:06:22,4.102611085661933,2240,0.17654974460601808,1.671228311533727e-06,1.4219133853912354,,
2026-05-08T09:16:21,4.139257901969766,2260,0.16504626274108886,1.5413940985295484e-06,0.5091066956520081,,
2026-05-08T09:26:20,4.175904718277599,2280,0.21294715404510497,1.4163874310108816e-06,0.8455665111541748,,
2026-05-08T09:36:20,4.212551534585433,2300,0.20575907230377197,1.2962796535208498e-06,2.1498537063598633,,
2026-05-08T09:46:19,4.249198350893266,2320,0.14850099086761476,1.1811393146791295e-06,0.07233933359384537,,
2026-05-08T09:56:17,4.285845167201099,2340,0.24425044059753417,1.0710321280595092e-06,0.49308863282203674,,
2026-05-08T10:06:16,4.322491983508932,2360,0.15919209718704225,9.660209346854155e-07,0.7927249670028687,,
2026-05-08T10:16:15,4.359138799816766,2380,0.2205821990966797,8.661656671649476e-07,0.40930646657943726,,
2026-05-08T10:26:14,4.395785616124599,2400,0.146432363986969,7.715233154857604e-07,0.19598478078842163,,
2026-05-08T10:36:14,4.4324324324324325,2420,0.1588955283164978,6.821478944894133e-07,0.10818460583686829,,
2026-05-08T10:46:13,4.4690792487402655,2440,0.16855974197387696,5.980904130437004e-07,0.8129478096961975,,
2026-05-08T10:56:12,4.505726065048099,2460,0.15366337299346924,5.193988449305675e-07,0.6273275017738342,,
2026-05-08T11:06:11,4.5423728813559325,2480,0.1724392294883728,4.4611810146622967e-07,0.7320507168769836,,
2026-05-08T11:16:11,4.579019697663766,2500,0.08399900197982788,3.782900058691263e-07,0.47532084584236145,,
2026-05-08T11:26:10,4.615666513971599,2520,0.20748291015625,3.159532693903178e-07,1.5314950942993164,,
2026-05-08T11:36:09,4.652313330279432,2540,0.16909189224243165,2.5914346921998013e-07,1.0375111103057861,,
2026-05-08T11:46:08,4.688960146587265,2560,0.14812253713607787,2.0789302818257418e-07,1.4938602447509766,,
2026-05-08T11:56:07,4.725606962895099,2580,0.232605504989624,1.6223119623230865e-07,0.36115261912345886,,
2026-05-08T12:06:06,4.762253779202932,2600,0.19161230325698853,1.2218403375942268e-07,0.95725017786026,,
2026-05-08T12:16:06,4.798900595510765,2620,0.1773282289505005,8.777439671685539e-08,4.124129295349121,,
2026-05-08T12:26:05,4.835547411818598,2640,0.20428171157836914,5.902192357575498e-08,0.492953896522522,,
2026-05-08T12:36:03,4.872194228126432,2660,0.20757668018341063,3.594302411730088e-08,1.6180890798568726,,
2026-05-08T12:46:01,4.908841044434265,2680,0.13476446866989136,1.8550870067209904e-08,0.7243064641952515,,
2026-05-08T12:56:00,4.945487860742098,2700,0.19030863046646118,6.85538757829618e-09,0.7809669971466064,,
2026-05-08T13:05:58,4.982134677049931,2720,0.17764362096786498,8.632515653550499e-10,0.5796331167221069,,
